Year,NOC,Rank,Gold,Silver,Bronze,Total,Market_Share_Gold,Market_Share_Total,Total_Events,is_host,Host_NOC,years_since_last,crossed_war,years_since_hosted,olympic_experience,first_medal_year,is_post_soviet,years_since_independence,NOC_original,Gold_lag1,Gold_lag2,Gold_lag3,Silver_lag1,Silver_lag2,Silver_lag3,Bronze_lag1,Bronze_lag2,Bronze_lag3,Total_lag1,Total_lag2,Total_lag3,Gold_rolling_mean_3,Gold_rolling_max_3,Gold_rolling_min_3,Gold_rolling_std_3,Gold_rolling_mean_5,Gold_rolling_max_5,Gold_rolling_min_5,Gold_rolling_std_5,Silver_rolling_mean_3,Silver_rolling_max_3,Silver_rolling_min_3,Silver_rolling_std_3,Silver_rolling_mean_5,Silver_rolling_max_5,Silver_rolling_min_5,Silver_rolling_std_5,Bronze_rolling_mean_3,Bronze_rolling_max_3,Bronze_rolling_min_3,Bronze_rolling_std_3,Bronze_rolling_mean_5,Bronze_rolling_max_5,Bronze_rolling_min_5,Bronze_rolling_std_5,Total_rolling_mean_3,Total_rolling_max_3,Total_rolling_min_3,Total_rolling_std_3,Total_rolling_mean_5,Total_rolling_max_5,Total_rolling_min_5,Total_rolling_std_5,Gold_growth_rate,Gold_change,Gold_acceleration,Silver_growth_rate,Silver_change,Silver_acceleration,Bronze_growth_rate,Bronze_change,Bronze_acceleration,Total_growth_rate,Total_change,Total_acceleration,Gold_is_growing,Gold_streak,Silver_is_growing,Silver_streak,Bronze_is_growing,Bronze_streak,Total_is_growing,Total_streak,Gold_host_boost,Silver_host_boost,Bronze_host_boost,Total_host_boost,market_size_interaction,experience_performance,gold_ratio,silver_ratio,bronze_ratio,gold_silver_ratio,avg_gold_year,std_gold_year,max_gold_year,num_countries,gold_vs_avg,gold_percentile,is_first_participation,is_first_medal,is_comeback,Num_Athletes,Num_Athletes_mean
2028,MAS,80,0,0,2,2,0.0,0.0,345,0,FRA,4,0,999,33,1992,0,0,Malaysia,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,4.0,0.0,1.699673171197595,1.4,4.0,0.0,1.5165750888103102,1.3333333333333333,2.0,1.0,0.4714045207910317,1.0,2.0,0.0,0.7071067811865476,3.0,5.0,2.0,1.4142135623730951,2.4,5.0,1.0,1.51657508881031,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,1.0,0.0,0.0,0.6,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,0,0,0,26.52,26.52
2028,MDA,72,0,1,3,4,0.0,0.0,345,0,FRA,4,0,999,29,1996,1,33,Moldova,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.6,1.0,0.0,0.5477225575051661,2.0,3.0,1.0,1.0,1.4,3.0,1.0,0.8944271909999159,2.5,4.0,1.0,1.5,2.0,4.0,1.0,1.224744871391589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0,0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,0,0,0,26.52,26.52
2028,MEX,65,0,3,2,5,0.0,0.0,345,0,FRA,4,0,56,93,1932,0,0,Mexico,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.6,2.0,0.0,0.8944271909999163,2.0,3.0,0.0,1.4142135623730951,1.8,3.0,0.0,1.6431676725154984,2.6666666666666665,4.0,2.0,0.9428090415820634,2.8,4.0,2.0,1.095445115010332,4.666666666666667,5.0,4.0,0.4714045207910317,5.2,8.0,4.0,1.6431676725155002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,0.0,0.0,0.4499999999999999,0,0,1,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,0,0,0,110.16,110.16
2028,MGL,74,0,1,0,1,0.0,0.0,345,0,FRA,4,0,999,57,1968,0,0,Mongolia,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.4,2.0,0.0,0.8944271909999159,1.0,1.0,1.0,0.0,1.4,2.0,1.0,0.5477225575051661,1.3333333333333333,3.0,0.0,1.247219128924647,1.4,3.0,0.0,1.51657508881031,2.3333333333333335,4.0,1.0,1.247219128924647,3.2,5.0,1.0,1.6431676725154978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,-1.75,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,0,0,0,32.64,32.64
2028,NED,6,15,7,12,34,0.0,0.0,345,0,FRA,4,0,96,125,1900,0,0,Netherlands,0.0,10.0,8.0,0.0,12.0,7.0,0.0,14.0,4.0,0.0,36.0,19.0,11.0,15.0,8.0,2.943920288775949,9.2,15.0,6.0,3.5637059362410928,8.666666666666666,12.0,7.0,2.357022603955158,7.4,12.0,5.0,2.701851217221257,10.0,14.0,4.0,4.320493798938574,8.4,14.0,4.0,4.560701700396553,29.666666666666668,36.0,19.0,7.586537784494028,25.0,36.0,16.0,9.273618495495702,0.0,0.0,0.25,0.0,0.0,-1.130952380952381,0.0,0.0,-2.642857142857143,0.0,0.0,-0.9502923976608186,1,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1342540227834998,1364.0,0.0,0.2,0.3428571428571428,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,0,0,0,293.76,293.76
2028,NOR,18,4,1,3,8,0.0,0.0,345,0,FRA,4,0,999,125,1900,0,0,Norway,0.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,0.0,8.0,4.0,2.6666666666666665,4.0,0.0,1.8856180831641267,2.6,4.0,0.0,1.67332005306815,1.0,2.0,0.0,0.816496580927726,1.8,5.0,0.0,1.923538406167134,3.0,4.0,2.0,0.816496580927726,2.2,4.0,1.0,1.3038404810405295,6.666666666666667,8.0,4.0,1.8856180831641267,6.6,9.0,4.0,2.4083189157584592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0358010727422666,330.66666666666663,0.0,0.1111111111111111,0.3333333333333333,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,0,0,0,111.18,111.18
2028,NZL,11,10,7,3,20,0.0,0.0,345,0,FRA,4,0,999,105,1920,0,0,New Zealand,0.0,7.0,4.0,0.0,6.0,9.0,0.0,7.0,5.0,0.0,20.0,18.0,7.0,10.0,4.0,2.449489742783178,6.0,10.0,3.0,2.7386127875258306,7.333333333333333,9.0,6.0,1.247219128924647,5.2,9.0,2.0,3.1144823004794877,5.0,7.0,3.0,1.632993161855452,4.8,7.0,3.0,1.4832396974191335,19.333333333333332,20.0,18.0,0.9428090415820634,16.0,20.0,9.0,4.847679857416329,0.0,0.0,-0.3214285714285714,0.0,0.0,0.5000000000000001,0.0,0.0,-0.9714285714285712,0.0,0.0,-0.1111111111111111,1,2,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0895026818556666,728.0,0.0,0.3333333333333333,0.1428571428571428,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,0,0,0,212.16,212.16
2028,PAK,62,1,0,0,1,0.0,0.0,345,0,FRA,4,0,999,69,1956,0,0,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5773502691896258,0.4,1.0,0.0,0.5477225575051661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.6,1.0,0.0,0.5477225575051662,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0089502681855666,22.666666666666664,0.0,0.0,0.0,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,0,1,1,7.140000000000001,7.140000000000001
2028,PAN,74,0,1,0,1,0.0,0.0,345,0,FRA,4,0,999,77,1948,0,0,Panama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.3333333333333333,1.0,0.0,0.5773502691896258,1.0,1.0,1.0,0.5773502691896258,0.3333333333333333,1.0,0.0,0.5773502691896258,0.0,0.0,0.0,1.1547005383792517,0.6666666666666666,2.0,0.0,1.1547005383792517,1.0,1.0,1.0,0.5773502691896257,1.3333333333333333,2.0,1.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,25.33333333333333,0.0,0.5,0.0,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,0,0,1,8.16,8.16
2028,PER,84,0,0,1,1,0.0,0.0,345,0,FRA,4,0,999,77,1948,0,0,Peru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.447213595499958,0.0,0.0,0.0,0.5773502691896258,0.6,1.0,0.0,0.5477225575051662,1.0,1.0,1.0,0.5773502691896258,0.2,1.0,0.0,0.4472135954999579,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,0,0,1,26.52,26.52
2028,PHI,37,2,0,2,4,0.0,0.0,345,0,FRA,4,0,999,97,1928,0,0,Philippines,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,2.0,0.0,0.816496580927726,0.6,2.0,0.0,0.8944271909999159,1.0,2.0,0.0,0.816496580927726,0.8,2.0,0.0,0.8366600265340756,1.0,2.0,0.0,0.816496580927726,0.8,2.0,0.0,0.8366600265340756,3.0,4.0,1.0,1.4142135623730951,2.2,4.0,1.0,1.6431676725154984,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,-3.0,1,2,0,0,1,2,0,0,0.0,0.0,0.0,0.0,0.0179005363711333,96.0,0.0,0.0,0.4,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,0,0,0,22.44,22.44
2028,POL,42,1,4,5,10,0.0,0.0,345,0,FRA,4,0,999,101,1924,0,0,Poland,0.0,4.0,2.0,0.0,5.0,3.0,0.0,5.0,6.0,0.0,14.0,11.0,2.3333333333333335,4.0,1.0,1.247219128924647,2.8,4.0,1.0,1.3038404810405289,4.0,5.0,3.0,0.816496580927726,3.8,5.0,2.0,1.3038404810405293,5.333333333333333,6.0,5.0,0.4714045207910317,4.8,6.0,2.0,1.6431676725154982,11.666666666666666,14.0,10.0,1.699673171197595,11.4,14.0,10.0,1.5165750888103111,0.0,0.0,-1.75,0.0,0.0,-0.8666666666666667,0.0,0.0,0.1666666666666666,0.0,0.0,-0.5584415584415584,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0089502681855666,233.33333333333331,0.0,0.3636363636363636,0.4545454545454545,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,0,0,0,230.52,230.52
2028,POR,50,1,2,1,4,0.0,0.0,345,0,FRA,4,0,999,101,1924,0,0,Portugal,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,4.0,1.0,0.6666666666666666,1.0,0.0,0.4714045207910317,0.6,1.0,0.0,0.5477225575051661,1.0,2.0,0.0,0.816496580927726,1.0,2.0,0.0,0.7071067811865475,1.3333333333333333,2.0,1.0,0.4714045207910317,0.8,2.0,0.0,0.8366600265340756,3.0,4.0,1.0,1.4142135623730951,2.4,4.0,1.0,1.51657508881031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,0.0,0.0,-3.0,0,0,1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0089502681855666,66.66666666666666,0.0,0.4,0.2,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,0,0,0,76.5,76.5
2028,PRK,68,0,2,4,6,0.0,0.0,345,0,FRA,4,0,999,53,1972,0,0,North Korea,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,7.0,1.0,2.0,0.0,1.0,1.6,4.0,0.0,1.673320053068151,2.5,3.0,2.0,0.5,2.2,4.0,0.0,1.4832396974191326,3.0,4.0,2.0,1.0,2.2,4.0,1.0,1.095445115010332,6.5,7.0,6.0,0.5,6.0,7.0,5.0,0.7071067811865478,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3095238095238096,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.2857142857142857,0.5714285714285714,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,0,0,0,14.280000000000001,14.280000000000001
2028,PUR,80,0,0,2,2,0.0,0.0,345,0,FRA,4,0,999,77,1948,0,0,Puerto Rico,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,1.0,0.0,0.4714045207910317,0.4,1.0,0.0,0.5477225575051661,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.447213595499958,0.6666666666666666,2.0,0.0,0.9428090415820634,0.8,2.0,0.0,0.8366600265340756,1.3333333333333333,2.0,1.0,0.4714045207910317,1.4,2.0,1.0,0.5477225575051662,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,50.66666666666666,0.0,0.0,0.6666666666666666,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,0,0,0,52.02,52.02
2028,QAT,84,0,0,1,1,0.0,0.0,345,0,FRA,4,0,999,33,1992,0,0,Qatar,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.6666666666666666,2.0,0.0,0.9428090415820634,0.4,2.0,0.0,0.8944271909999159,0.3333333333333333,1.0,0.0,0.4714045207910317,0.4,1.0,0.0,0.5477225575051661,0.6666666666666666,1.0,0.0,0.4714045207910317,0.8,1.0,0.0,0.4472135954999579,1.6666666666666667,3.0,1.0,0.9428090415820634,1.6,3.0,1.0,0.8944271909999159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.666666666666667,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,21.33333333333333,0.0,0.0,0.5,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,0,0,0,13.26,13.26
2028,ROU,23,3,4,2,9,0.0,0.0,345,0,FRA,4,0,999,101,1924,0,0,Romania,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,4.0,4.0,1.6666666666666667,3.0,1.0,0.9428090415820634,2.2,4.0,1.0,1.303840481040524,2.6666666666666665,4.0,1.0,1.247219128924647,2.6,4.0,1.0,1.5165750888103071,1.3333333333333333,2.0,0.0,0.9428090415820634,1.8,4.0,0.0,1.4832396974191346,5.666666666666667,9.0,4.0,2.357022603955158,6.6,9.0,4.0,2.50998007960222,0.0,0.0,2.0,0.0,0.0,-1.6666666666666667,0.0,0.0,0.0,0.0,0.0,1.25,1,1,1,2,1,1,1,1,0.0,0.0,0.0,0.0,0.0268508045566999,166.66666666666669,0.0,0.4,0.2,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,0,0,0,97.92,97.92
2028,RSA,44,1,3,2,6,0.0,0.0,345,0,FRA,4,0,999,117,1908,0,0,South Africa,0.0,1.0,2.0,0.0,2.0,6.0,0.0,0.0,2.0,0.0,3.0,10.0,1.3333333333333333,2.0,1.0,0.4714045207910317,1.6,4.0,0.0,1.51657508881031,3.6666666666666665,6.0,2.0,1.699673171197595,2.6,6.0,1.0,2.073644135332772,1.3333333333333333,2.0,0.0,0.9428090415820634,1.0,2.0,0.0,1.0,6.333333333333333,10.0,3.0,2.8674417556808756,5.2,10.0,1.0,3.420526275297414,0.0,0.0,0.5,0.0,0.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,1.7,0,0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0089502681855666,154.66666666666666,0.0,0.4285714285714285,0.2857142857142857,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,0,0,0,143.82,143.82
2028,SGP,84,0,0,1,1,0.0,0.0,345,0,FRA,4,0,999,65,1960,0,0,Singapore,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.5,0.2,1.0,0.0,0.4472135954999579,0.0,0.0,0.0,0.0,0.4,1.0,0.0,0.5477225575051661,0.5,1.0,0.0,0.5,0.6,2.0,0.0,0.894427190999916,1.0,1.0,1.0,0.0,1.2,2.0,1.0,0.4472135954999579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,21.33333333333333,0.0,0.0,0.5,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,0,0,0,23.46,23.46
2028,SLO,34,2,1,0,3,0.0,0.0,345,0,FRA,4,0,999,33,1992,0,0,Slovenia,0.0,3.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,5.0,4.0,2.0,3.0,1.0,0.816496580927726,1.6,3.0,1.0,0.8944271909999161,1.3333333333333333,2.0,1.0,0.4714045207910317,1.4,2.0,1.0,0.5477225575051661,0.6666666666666666,1.0,0.0,0.4714045207910317,1.2,2.0,0.0,0.8366600265340756,4.0,5.0,3.0,0.816496580927726,4.2,5.0,3.0,0.8366600265340756,0.0,0.0,-2.333333333333333,0.0,0.0,0.5,0.0,0.0,-1.0,0.0,0.0,-0.65,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0179005363711333,64.0,0.0,0.25,0.0,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,0,0,0,95.88,95.88
2028,SRB,27,3,1,1,5,0.0,0.0,345,0,FRA,4,0,999,101,1924,0,0,Serbia,0.0,3.0,2.0,0.0,1.0,4.0,0.0,5.0,2.0,0.0,9.0,8.0,2.6666666666666665,3.0,2.0,0.4714045207910317,1.8,3.0,0.0,1.3038404810405289,2.0,4.0,1.0,1.4142135623730951,1.6,4.0,1.0,1.3416407864998738,2.6666666666666665,5.0,1.0,1.699673171197595,2.4,5.0,1.0,1.51657508881031,7.333333333333333,9.0,5.0,1.699673171197595,5.8,9.0,3.0,2.588435821108958,0.0,0.0,-0.5,0.0,0.0,0.75,0.0,0.0,-2.3,0.0,0.0,-0.5694444444444444,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0268508045566999,266.66666666666663,0.0,0.1666666666666666,0.1666666666666666,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,0,0,0,116.28,116.28
2028,SUI,48,1,2,5,8,0.0,0.0,345,0,FRA,4,0,999,129,1896,0,0,Switzerland,0.0,3.0,3.0,0.0,4.0,2.0,0.0,6.0,2.0,0.0,13.0,7.0,2.3333333333333335,3.0,1.0,0.9428090415820634,2.2,3.0,1.0,0.8366600265340756,2.6666666666666665,4.0,2.0,0.9428090415820634,2.2,4.0,1.0,1.095445115010334,4.333333333333333,6.0,2.0,1.699673171197595,3.4,6.0,0.0,2.408318915758459,9.333333333333334,13.0,7.0,2.6246692913372702,7.8,13.0,4.0,3.271085446759225,0.0,0.0,-0.6666666666666667,0.0,0.0,-1.5,0.0,0.0,-2.1666666666666665,0.0,0.0,-1.2417582417582418,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0089502681855666,298.6666666666667,0.0,0.2222222222222222,0.5555555555555556,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,0,0,0,139.74,139.74
2028,SVK,84,0,0,1,1,0.0,0.0,345,0,FRA,4,0,999,29,1996,0,0,Slovakia,0.0,1.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,4.0,4.0,1.0,2.0,0.0,0.816496580927726,1.2,3.0,0.0,1.3038404810405295,1.3333333333333333,2.0,0.0,0.9428090415820634,1.6,3.0,0.0,1.140175425099138,0.6666666666666666,1.0,0.0,0.4714045207910317,1.0,3.0,0.0,1.224744871391589,3.0,4.0,1.0,1.4142135623730951,3.8,6.0,1.0,1.7888543819998317,0.0,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.75,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.5,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,0,0,0,28.560000000000002,28.560000000000002
2028,SWE,16,4,4,3,11,0.0,0.0,345,0,FRA,4,0,112,125,1900,0,0,Sweden,0.0,3.0,2.0,0.0,6.0,6.0,0.0,0.0,3.0,0.0,9.0,11.0,3.0,4.0,2.0,0.816496580927726,2.0,4.0,0.0,1.581138830084184,5.333333333333333,6.0,4.0,0.9428090415820634,4.8,6.0,4.0,1.0954451150103426,2.0,3.0,0.0,1.4142135623730951,2.0,3.0,0.0,1.414213562373092,10.333333333333334,11.0,9.0,0.9428090415820634,8.8,11.0,5.0,2.489979919597782,0.0,0.0,-0.1666666666666667,0.0,0.0,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.4040404040404041,1,4,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0358010727422666,372.0,0.0,0.3333333333333333,0.25,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,0,0,0,127.5,127.5
2028,THA,44,1,3,2,6,0.0,0.0,345,0,FRA,4,0,999,49,1976,0,0,Thailand,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,2.0,6.0,1.3333333333333333,2.0,1.0,0.4714045207910317,1.2,2.0,0.0,0.8366600265340756,1.6666666666666667,3.0,0.0,1.247219128924647,1.8,3.0,0.0,1.095445115010332,1.6666666666666667,2.0,1.0,0.4714045207910317,1.8,2.0,1.0,0.4472135954999581,4.666666666666667,6.0,2.0,1.8856180831641267,4.8,6.0,2.0,1.7888543819998317,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,2.666666666666667,0,0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0089502681855666,64.0,0.0,0.4285714285714285,0.2857142857142857,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,0,0,0,53.04,53.04
2028,TJK,79,0,0,3,3,0.0,0.0,345,0,FRA,4,0,999,17,2008,1,33,Tajikistan,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.5,0.25,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.5,1.5,3.0,0.0,1.5,1.25,3.0,0.0,1.2583057392117916,2.0,3.0,1.0,1.0,1.75,3.0,1.0,0.957427107756338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,5.333333333333333,0.0,0.0,0.75,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,0,0,0,14.280000000000001,14.280000000000001
2028,TPE,35,2,0,5,7,0.0,0.0,345,0,FRA,4,0,999,41,1984,0,0,Chinese Taipei,0.0,2.0,1.0,0.0,4.0,0.0,0.0,6.0,2.0,0.0,12.0,3.0,1.6666666666666667,2.0,1.0,0.4714045207910317,1.4,2.0,1.0,0.5477225575051661,1.3333333333333333,4.0,0.0,1.8856180831641267,1.0,4.0,0.0,1.7320508075688774,4.333333333333333,6.0,2.0,1.699673171197595,3.2,6.0,1.0,2.16794833886788,7.333333333333333,12.0,3.0,3.6817870057290873,5.6,12.0,2.0,4.03732584763727,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-2.1666666666666665,0.0,0.0,-3.4166666666666665,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0179005363711333,66.66666666666667,0.0,0.0,0.625,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,0,0,0,61.2,61.2
2028,TUN,52,1,1,1,3,0.0,0.0,345,0,FRA,4,0,999,61,1964,0,0,Tunisia,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,0.6666666666666666,1.0,0.0,0.4714045207910317,1.0,2.0,0.0,0.7071067811865475,0.6666666666666666,1.0,0.0,0.4714045207910317,0.4,1.0,0.0,0.5477225575051661,1.3333333333333333,3.0,0.0,1.247219128924647,1.0,3.0,0.0,1.224744871391589,2.6666666666666665,3.0,2.0,0.4714045207910317,2.4,3.0,1.0,0.8944271909999159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0089502681855666,40.0,0.0,0.25,0.25,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,0,0,0,26.52,26.52
2028,TUR,64,0,3,5,8,0.0,0.0,345,0,FRA,4,0,999,89,1936,0,0,Turkey,0.0,2.0,1.0,0.0,2.0,3.0,0.0,9.0,4.0,0.0,13.0,8.0,1.0,2.0,0.0,0.816496580927726,1.0,2.0,0.0,0.7071067811865485,2.6666666666666665,3.0,2.0,0.4714045207910317,2.0,3.0,1.0,1.0,6.0,9.0,4.0,2.160246899469287,4.4,9.0,1.0,2.9664793948382653,9.666666666666666,13.0,8.0,2.357022603955158,7.4,13.0,3.0,3.781534080237808,0.0,0.0,-2.0,0.0,0.0,0.8333333333333334,0.0,0.0,-1.6944444444444444,0.0,0.0,-1.0096153846153846,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.3333333333333333,0.5555555555555556,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,0,0,0,103.02,103.02
2028,UGA,55,1,1,0,2,0.0,0.0,345,0,FRA,4,0,999,57,1968,0,0,Uganda,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.5,2.0,1.0,0.5,0.8,2.0,0.0,0.8366600265340756,1.0,1.0,1.0,0.0,0.6,1.0,0.0,0.5477225575051661,0.5,1.0,0.0,0.5,0.4,1.0,0.0,0.5477225575051661,3.0,4.0,2.0,1.0,1.8,4.0,1.0,1.3038404810405295,0.0,0.0,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0089502681855666,74.66666666666666,0.0,0.3333333333333333,0.0,0.0,3.604395604395606,6.990277567019815,40,91,0.0,0.0,0,0,0,25.5,25.5
